,stop_id,direction_id,destination,headway_time_sec,stop_name,stop_desc,line
59,70059,0,Bowdoin,417.2217267936765,Wonderland,Wonderland - Blue Line - Bowdoin,blue
60,70060,0,Bowdoin,602.7264573991031,Wonderland,Wonderland - Blue Line - Exit Only,blue
61,70060,1,Wonderland,676.4666666666667,Wonderland,Wonderland - Blue Line - Exit Only,blue
62,70061,0,Ashmont,723.8380052151239,Alewife,Alewife - Red Line,red
63,70061,0,Braintree,706.757181704086,Alewife,Alewife - Red Line,red
64,70061,0,Southbound,353.15490186745365,Alewife,Alewife - Red Line,red
65,70061,1,Alewife,736.0819672131148,Alewife,Alewife - Red Line,red
66,70063,0,Ashmont,727.4822834645669,Davis,Davis - Red Line - Ashmont/Braintree,red
67,70063,0,Braintree,673.4569748245976,Davis,Davis - Red Line - Ashmont/Braintree,red
68,70063,0,Southbound,354.793761707948,Davis,Davis - Red Line - Ashmont/Braintree,red
69,70064,1,Alewife,360.9223586756979,Davis,Davis - Red Line - Alewife,red
70,70065,0,Ashmont,727.0179745725559,Porter,Porter - Red Line - Ashmont/Braintree,red
71,70065,0,Braintree,672.5707399373343,Porter,Porter - Red Line - Ashmont/Braintree,red
72,70065,0,Southbound,354.5487327549001,Porter,Porter - Red Line - Ashmont/Braintree,red
73,70066,1,Alewife,356.54297816293234,Porter,Porter - Red Line - Alewife,red
74,70067,0,Ashmont,756.5344761417424,Harvard,Harvard - Red Line - Ashmont/Braintree,red
75,70067,0,Braintree,720.511224263892,Harvard,Harvard - Red Line - Ashmont/Braintree,red
76,70067,0,Southbound,375.7179815483916,Harvard,Harvard - Red Line - Ashmont/Braintree,red
77,70068,1,Alewife,357.45693598128753,Harvard,Harvard - Red Line - Alewife,red
78,70069,0,Ashmont,725.7968835131306,Central,Central - Red Line - Ashmont/Braintree,red
79,70069,0,Braintree,679.659803621785,Central,Central - Red Line - Ashmont/Braintree,red
80,70069,0,Southbound,359.5357621489337,Central,Central - Red Line - Ashmont/Braintree,red
81,70070,1,Alewife,358.6716181627188,Central,Central - Red Line - Alewife,red
82,70071,0,Ashmont,727.7358573148047,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red
83,70071,0,Braintree,679.3734149092525,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red
84,70071,0,Southbound,357.6314397967624,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red
85,70072,1,Alewife,358.316600353008,Kendall/MIT,Kendall/MIT - Red Line - Alewife,red
86,70073,0,Ashmont,727.254690226876,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red
87,70073,0,Braintree,681.3193612774451,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red
88,70073,0,Southbound,357.37666573203666,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red
89,70074,1,Alewife,368.55440388893464,Charles/MGH,Charles/MGH - Red Line - Alewife,red
90,70075,0,Ashmont,723.044629183986,Park Street,Park Street - Red Line - Ashmont/Braintree,red
91,70075,0,Braintree,682.8327663264625,Park Street,Park Street - Red Line - Ashmont/Braintree,red
92,70075,0,Southbound,356.5941204918153,Park Street,Park Street - Red Line - Ashmont/Braintree,red
93,70076,1,Alewife,358.57368789780435,Park Street,Park Street - Red Line - Alewife,red
94,70077,0,Ashmont,724.013879709187,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red
95,70077,0,Braintree,682.5073151179104,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red
96,70077,0,Southbound,356.4735970695971,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red
97,70078,1,Alewife,360.26156131691187,Downtown Crossing,Downtown Crossing - Red Line - Alewife,red
98,70079,0,Ashmont,723.4370165745856,South Station,South Station - Red Line - Ashmont/Braintree,red
99,70079,0,Braintree,682.9894779035975,South Station,South Station - Red Line - Ashmont/Braintree,red
100,70079,0,Southbound,356.664209075985,South Station,South Station - Red Line - Ashmont/Braintree,red
101,70080,1,Alewife,361.30040021216064,South Station,South Station - Red Line - Alewife,red
102,70081,0,Ashmont,723.0372574955908,Broadway,Broadway - Red Line - Ashmont/Braintree,red
103,70081,0,Braintree,686.9999644204084,Broadway,Broadway - Red Line - Ashmont/Braintree,red
104,70081,0,Southbound,358.79719343104574,Broadway,Broadway - Red Line - Ashmont/Braintree,red
105,70082,1,Alewife,359.51222108793934,Broadway,Broadway - Red Line - Alewife,red
106,70083,0,Ashmont,722.6573880514908,Andrew,Andrew - Red Line - Ashmont/Braintree,red
107,70083,0,Braintree,681.5327601146438,Andrew,Andrew - Red Line - Ashmont/Braintree,red
108,70083,0,Southbound,356.06634932259243,Andrew,Andrew - Red Line - Ashmont/Braintree,red
109,70084,1,Alewife,364.17957281553396,Andrew,Andrew - Red Line - Alewife,red
110,70085,0,Ashmont,717.0524139608416,JFK/UMass,JFK/UMass - Red Line - Ashmont,red
111,70086,1,Alewife,726.3224692680894,JFK/UMass,JFK/UMass - Red Line - Alewife (from Ashmont),red
112,70087,0,Ashmont,716.7958681452226,Savin Hill,Savin Hill - Red Line - Ashmont,red
113,70088,1,Alewife,726.6514185242579,Savin Hill,Savin Hill - Red Line - Alewife,red
114,70089,0,Ashmont,717.6067439601796,Fields Corner,Fields Corner - Red Line - Ashmont,red
115,70090,1,Alewife,727.903862351101,Fields Corner,Fields Corner - Red Line - Alewife,red
116,70091,0,Ashmont,720.1145668331911,Shawmut,Shawmut - Red Line - Ashmont,red
117,70092,1,Alewife,728.8931556152016,Shawmut,Shawmut - Red Line - Alewife,red
118,70093,0,Ashmont,173.0,Ashmont,Ashmont - Red Line - Exit Only,red
119,70094,1,Alewife,754.6785111103752,Ashmont,Ashmont - Red Line - Alewife,red
120,70095,0,Braintree,692.9707919920155,JFK/UMass,JFK/UMass - Red Line - Braintree,red
121,70096,1,Alewife,705.9725971370143,JFK/UMass,JFK/UMass - Red Line - Alewife (from Braintree),red
122,70097,0,Braintree,675.6572922834024,North Quincy,North Quincy - Red Line - Braintree,red
123,70098,1,Alewife,679.595108338805,North Quincy,North Quincy - Red Line - Alewife,red
124,70099,0,Braintree,756.3996175908222,Wollaston,Wollaston - Red Line - Braintree,red
125,70100,1,Alewife,763.7252336448598,Wollaston,Wollaston - Red Line - Alewife,red
126,70101,0,Braintree,672.8555604188412,Quincy Center,Quincy Center - Red Line - Braintree,red
127,70102,1,Alewife,679.5188203466818,Quincy Center,Quincy Center - Red Line - Alewife,red
128,70103,0,Braintree,685.5919101290227,Quincy Adams,Quincy Adams - Red Line - Braintree,red
129,70104,1,Alewife,687.7511216679862,Quincy Adams,Quincy Adams - Red Line - Alewife,red
130,70105,0,Braintree,1121.1341463414635,Braintree,Braintree - Red Line,red
131,70105,1,Alewife,718.3613984501712,Braintree,Braintree - Red Line,red
132,70106,1,Government Center,276.0,Boston College,Boston College - Green Line - Park Street & North,green
133,70106,1,Lechmere,995.0,Boston College,Boston College - Green Line - Park Street & North,green
134,70106,1,North Station,393.0,Boston College,Boston College - Green Line - Park Street & North,green
135,70106,1,Park St,577.7376470588235,Boston College,Boston College - Green Line - Park Street & North,green
136,70107,0,Boston College,617.2381384103959,Boston College,Boston College - Green Line - Exit Only,green
137,70110,1,Government Center,467.6,South Street,South Street - Green Line - Park Street & North,green
138,70110,1,Lechmere,1059.5,South Street,South Street - Green Line - Park Street & North,green
139,70110,1,North Station,568.0,South Street,South Street - Green Line - Park Street & North,green
140,70110,1,Park St,584.0636148502506,South Street,South Street - Green Line - Park Street & North,green
141,70111,0,Boston College,536.0827625035188,South Street,South Street - Green Line - (B) Boston College,green
142,70112,1,Government Center,398.2,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - Park Street & North,green
143,70112,1,North Station,330.57142857142856,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - Park Street & North,green
144,70112,1,Park St,551.6344129554656,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - Park Street & North,green
145,70113,0,Boston College,525.931852495768,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - (B) Boston College,green
146,70114,1,Government Center,303.75,Chiswick Road,Chiswick Road - Green Line - Park Street & North,green
147,70114,1,Lechmere,228.0,Chiswick Road,Chiswick Road - Green Line - Park Street & North,green
148,70114,1,North Station,339.0,Chiswick Road,Chiswick Road - Green Line - Park Street & North,green
149,70114,1,Park St,556.6020357320806,Chiswick Road,Chiswick Road - Green Line - Park Street & North,green
150,70115,0,Boston College,538.9977071810146,Chiswick Road,Chiswick Road - Green Line - (B) Boston College,green
151,70116,1,Government Center,350.75,Sutherland Road,Sutherland Road - Green Line - Park Street & North,green
152,70116,1,Lechmere,722.0,Sutherland Road,Sutherland Road - Green Line - Park Street & North,green
153,70116,1,North Station,275.0,Sutherland Road,Sutherland Road - Green Line - Park Street & North,green
154,70116,1,Park St,555.3881497671766,Sutherland Road,Sutherland Road - Green Line - Park Street & North,green
155,70117,0,Boston College,553.2663964809964,Sutherland Road,Sutherland Road - Green Line - (B) Boston College,green
156,70120,1,Government Center,369.2,Washington Street,Washington Street - Green Line - Park Street & North,green
157,70120,1,Lechmere,723.0,Washington Street,Washington Street - Green Line - Park Street & North,green
158,70120,1,North Station,485.0,Washington Street,Washington Street - Green Line - Park Street & North,green
159,70120,1,Park St,537.5122231412554,Washington Street,Washington Street - Green Line - Park Street & North,green
160,70121,0,Boston College,526.7199094712297,Washington Street,Washington Street - Green Line - (B) Boston College,green
161,70124,1,Government Center,356.5,Warren Street,Warren Street - Green Line - Park Street & North,green
162,70124,1,North Station,393.0,Warren Street,Warren Street - Green Line - Park Street & North,green
163,70124,1,Park St,528.8024059435877,Warren Street,Warren Street - Green Line - Park Street & North,green
164,70125,0,Boston College,530.3374382584985,Warren Street,Warren Street - Green Line - (B) Boston College,green
165,70126,1,Government Center,413.0,Allston Street,Allston Street - Green Line - Park Street & North,green
166,70126,1,North Station,393.0,Allston Street,Allston Street - Green Line - Park Street & North,green
167,70126,1,Park St,531.3761428138134,Allston Street,Allston Street - Green Line - Park Street & North,green
168,70127,0,Boston College,531.2511413481336,Allston Street,Allston Street - Green Line - (B) Boston College,green
169,70128,1,Government Center,443.0,Griggs Street,Griggs Street - Green Line - Park Street & North,green
170,70128,1,Lechmere,371.0,Griggs Street,Griggs Street - Green Line - Park Street & North,green
171,70128,1,North Station,187.5,Griggs Street,Griggs Street - Green Line - Park Street & North,green
172,70128,1,Park St,532.2980522027103,Griggs Street,Griggs Street - Green Line - Park Street & North,green
173,70129,0,Boston College,535.8862793851717,Griggs Street,Griggs Street - Green Line - (B) Boston College,green
174,70130,1,Government Center,384.0,Harvard Avenue,Harvard Avenue - Green Line - Park Street & North,green
175,70130,1,North Station,745.0,Harvard Avenue,Harvard Avenue - Green Line - Park Street & North,green
176,70130,1,Park St,525.101261199321,Harvard Avenue,Harvard Avenue - Green Line - Park Street & North,green
177,70131,0,Boston College,528.6629959370351,Harvard Avenue,Harvard Avenue - Green Line - (B) Boston College,green
178,70134,1,Government Center,124.5,Packard's Corner,Packard's Corner - Green Line - Park Street & North,green
179,70134,1,Park St,525.9830106506835,Packard's Corner,Packard's Corner - Green Line - Park Street & North,green
180,70135,0,Boston College,536.7995821758993,Packard's Corner,Packard's Corner - Green Line - (B) Boston College,green
181,70136,1,Government Center,66.5,,,green
182,70136,1,North Station,322.0,,,green
183,70136,1,Park St,527.3567744115328,,,unknown
184,70137,0,Boston College,541.8874316156621,,,green
185,70138,1,Government Center,124.5,,,green
186,70138,1,North Station,1.0,,,green
187,70138,1,Park St,528.7542216418246,,,unknown
188,70139,0,Boston College,543.6232065780907,,,green
189,70140,1,Government Center,575.6666666666666,,,green
190,70140,1,North Station,279.0,,,green
191,70140,1,Park St,535.4152196235026,,,unknown
192,70141,0,Boston College,549.5205616361553,,,green
193,70142,1,Government Center,583.5,,,green
194,70142,1,North Station,0.0,,,green
195,70142,1,Park St,540.4341992046697,,,unknown
196,70143,0,Boston College,544.4051404922675,,,green
197,70144,1,Government Center,326.0,Boston University Central,Boston University Central - Green Line - Park Street & North,green
198,70144,1,North Station,231.5,Boston University Central,Boston University Central - Green Line - Park Street & North,green
199,70144,1,Park St,526.1109264739358,Boston University Central,Boston University Central - Green Line - Park Street & North,green
200,70145,0,Boston College,530.8759880963452,Boston University Central,Boston University Central - Green Line - (B) Boston College,green
201,70146,1,Government Center,473.5,Boston University East,Boston University East - Green Line - Park Street & North,green
202,70146,1,North Station,83.0,Boston University East,Boston University East - Green Line - Park Street & North,green
203,70146,1,Park St,528.3497437981084,Boston University East,Boston University East - Green Line - Park Street & North,green
204,70147,0,Boston College,532.1076484626614,Boston University East,Boston University East - Green Line - (B) Boston College,green
205,70148,1,Government Center,550.3636363636364,Blandford Street,Blandford Street - Green Line - Park Street & North,green
206,70148,1,Lechmere,245.5,Blandford Street,Blandford Street - Green Line - Park Street & North,green
207,70148,1,North Station,517.125,Blandford Street,Blandford Street - Green Line - Park Street & North,green
208,70148,1,Park St,522.9587439784328,Blandford Street,Blandford Street - Green Line - Park Street & North,green
209,70149,0,Boston College,528.2187344182041,Blandford Street,Blandford Street - Green Line - (B) Boston College,green
210,70150,1,Government Center,173.74153972828324,Kenmore,Kenmore - Green Line - Park Street & North,green
211,70150,1,Lechmere,187.0,Kenmore,Kenmore - Green Line - Park Street & North,green
212,70150,1,North Station,178.16171653439443,Kenmore,Kenmore - Green Line - Park Street & North,green
213,70150,1,Park St,170.58858576996062,Kenmore,Kenmore - Green Line - Park Street & North,green
214,70151,0,Boston College,501.6165167620605,Kenmore,"Kenmore - Green Line - (C) Cleveland Circle, (D) Riverside",green
215,70151,0,Cleveland Circle,524.2151734010021,Kenmore,"Kenmore - Green Line - (C) Cleveland Circle, (D) Riverside",green
216,70151,0,Riverside,501.8428793416647,Kenmore,"Kenmore - Green Line - (C) Cleveland Circle, (D) Riverside",green
217,70152,1,Government Center,169.5518661039391,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,green
218,70152,1,Lechmere,201.6153846153846,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,green
219,70152,1,North Station,174.52237911852802,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,green
220,70152,1,Park St,176.47146758369576,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,green
221,70153,0,Boston College,499.91295738080044,Hynes Convention Center,Hynes Convention Center - Green Line - Kenmore & West,green
222,70153,0,Cleveland Circle,525.753826328759,Hynes Convention Center,Hynes Convention Center - Green Line - Kenmore & West,green
223,70153,0,Riverside,512.0106183635228,Hynes Convention Center,Hynes Convention Center - Green Line - Kenmore & West,green
224,70154,1,Government Center,127.53655785978322,Copley,Copley - Green Line - Park Street & North,green
225,70154,1,Lechmere,136.4932821098536,Copley,Copley - Green Line - Park Street & North,green
226,70154,1,North Station,132.33696729435084,Copley,Copley - Green Line - Park Street & North,green
227,70154,1,Park St,134.8720384895286,Copley,Copley - Green Line - Park Street & North,green
228,70155,0,Boston College,506.68796084688023,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",green
229,70155,0,Cleveland Circle,526.4507336130164,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",green
230,70155,0,Heath St,526.5664403076198,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",green
231,70155,0,Riverside,515.5090120309495,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",green
232,70156,1,Government Center,125.16306934413225,Arlington,Arlington - Green Line - Park Street & North,green
233,70156,1,Lechmere,137.14986432036838,Arlington,Arlington - Green Line - Park Street & North,green
234,70156,1,North Station,133.3085655092043,Arlington,Arlington - Green Line - Park Street & North,green
235,70156,1,Park St,134.45730989403597,Arlington,Arlington - Green Line - Park Street & North,green
236,70157,0,Boston College,502.93526518391786,Arlington,Arlington - Green Line - Copley & West,green
237,70157,0,Cleveland Circle,525.0151655629139,Arlington,Arlington - Green Line - Copley & West,green
238,70157,0,Heath St,515.1438863988607,Arlington,Arlington - Green Line - Copley & West,green
239,70157,0,Riverside,514.387532330893,Arlington,Arlington - Green Line - Copley & West,green
240,70158,1,Government Center,124.38358830546429,Boylston,Boylston - Green Line - Park Street & North,green
241,70158,1,Lechmere,135.4506363599398,Boylston,Boylston - Green Line - Park Street & North,green
242,70158,1,North Station,133.62233070256553,Boylston,Boylston - Green Line - Park Street & North,green
243,70158,1,Park St,135.9759708737864,Boylston,Boylston - Green Line - Park Street & North,green
244,70159,0,Boston College,505.56977894374677,Boylston,Boylston - Green Line - Copley & West,green
245,70159,0,Cleveland Circle,526.3630635211922,Boylston,Boylston - Green Line - Copley & West,green
246,70159,0,Heath St,515.6914412528264,Boylston,Boylston - Green Line - Copley & West,green
247,70159,0,Riverside,515.4180257699146,Boylston,Boylston - Green Line - Copley & West,green
248,70160,1,Government Center,733.0907604548922,Riverside,Riverside - Green Line - Park Street & North,green
249,70161,0,Riverside,827.1094570928196,Riverside,Riverside - Green Line - Park Street & North,green
250,70162,1,Government Center,520.0479644960315,Woodland,Woodland - Green Line - Park Street & North,green
251,70162,1,Lechmere,510.7142857142857,Woodland,Woodland - Green Line - Park Street & North,green
252,70162,1,North Station,380.0,Woodland,Woodland - Green Line - Park Street & North,green
253,70163,0,Riverside,536.6605120742189,Woodland,Woodland - Green Line - (D) Riverside,green
254,70164,1,Government Center,522.8021705160862,Waban,Waban - Green Line - Park Street & North,green
255,70164,1,Lechmere,337.3333333333333,Waban,Waban - Green Line - Park Street & North,green
256,70165,0,Riverside,532.494850997904,Waban,Waban - Green Line - (D) Riverside,green
257,70166,1,Government Center,519.6532703921068,Eliot,Eliot - Green Line - Park Street & North,green
258,70166,1,Lechmere,335.0,Eliot,Eliot - Green Line - Park Street & North,green
259,70166,1,North Station,639.0,Eliot,Eliot - Green Line - Park Street & North,green
260,70167,0,Riverside,528.6677718535776,Eliot,Eliot - Green Line - (D) Riverside,green
261,70168,1,Government Center,517.3700723712218,Newton Highlands,Newton Highlands - Green Line - Park Street & North,green
262,70168,1,Lechmere,478.0,Newton Highlands,Newton Highlands - Green Line - Park Street & North,green
263,70168,1,North Station,258.0,Newton Highlands,Newton Highlands - Green Line - Park Street & North,green
264,70169,0,Riverside,528.1336333355392,Newton Highlands,Newton Highlands - Green Line - (D) Riverside,green
265,70170,1,Government Center,513.9565651416677,Newton Centre,Newton Centre - Green Line - Park Street & North,green
266,70170,1,Lechmere,309.6666666666667,Newton Centre,Newton Centre - Green Line - Park Street & North,green
267,70171,0,Riverside,526.2512765208205,Newton Centre,Newton Centre - Green Line - (D) Riverside,green
268,70172,1,Government Center,528.3559002971128,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,green
269,70172,1,Lechmere,595.0,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,green
270,70172,1,North Station,509.0,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,green
271,70172,1,Park St,523.0,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,green
272,70173,0,Riverside,523.4589530955202,Chestnut Hill,Chestnut Hill - Green Line - (D) Riverside,green
273,70174,1,Government Center,519.3722190932132,Reservoir,Reservoir - Green Line - Park Street & North,green
274,70174,1,Lechmere,610.5,Reservoir,Reservoir - Green Line - Park Street & North,green
275,70174,1,North Station,331.6666666666667,Reservoir,Reservoir - Green Line - Park Street & North,green
276,70174,1,Park St,547.0,Reservoir,Reservoir - Green Line - Park Street & North,green
277,70175,0,Riverside,528.95338321704,Reservoir,Reservoir - Green Line - (D) Riverside,green
278,70176,1,Government Center,521.9691306173877,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green
279,70176,1,Lechmere,953.0,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green
280,70176,1,North Station,389.3333333333333,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green
281,70176,1,Park St,1090.0,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green
282,70177,0,Riverside,533.7481595737222,Beaconsfield,Beaconsfield - Green Line - (D) Riverside,green
283,70178,1,Government Center,520.2061660589837,Brookline Hills,Brookline Hills - Green Line - Park Street & North,green
284,70178,1,Lechmere,715.3333333333334,Brookline Hills,Brookline Hills - Green Line - Park Street & North,green
285,70178,1,North Station,149.0,Brookline Hills,Brookline Hills - Green Line - Park Street & North,green
286,70178,1,Park St,687.0,Brookline Hills,Brookline Hills - Green Line - Park Street & North,green
287,70179,0,Riverside,536.2155164297147,Brookline Hills,Brookline Hills - Green Line - (D) Riverside,green
288,70180,1,Government Center,500.53032797828314,Brookline Village,Brookline Village - Green Line - Park Street & North,green
289,70180,1,Lechmere,527.25,Brookline Village,Brookline Village - Green Line - Park Street & North,green
290,70181,0,Riverside,519.7078056694759,Brookline Village,Brookline Village - Green Line - (D) Riverside,green
291,70182,1,Government Center,483.8543879024722,Longwood,Longwood - Green Line - Park Street & North,green
292,70182,1,Lechmere,621.5,Longwood,Longwood - Green Line - Park Street & North,green
293,70182,1,North Station,17.0,Longwood,Longwood - Green Line - Park Street & North,green
294,70182,1,Park St,291.5,Longwood,Longwood - Green Line - Park Street & North,green
295,70183,0,Riverside,516.3120870753174,Longwood,Longwood - Green Line - (D) Riverside,green
296,70186,1,Government Center,498.10965601536583,Fenway,Fenway - Green Line - Park Street & North,green
297,70186,1,Lechmere,466.3333333333333,Fenway,Fenway - Green Line - Park Street & North,green
298,70186,1,North Station,533.8333333333334,Fenway,Fenway - Green Line - Park Street & North,green
299,70186,1,Park St,59.0,Fenway,Fenway - Green Line - Park Street & North,green
300,70187,0,Riverside,519.6143655698963,Fenway,Fenway - Green Line - (D) Riverside,green
301,70196,0,Boston College,506.818587076505,Park Street,Park Street - Green Line - (B) Boston College,green
302,70197,0,Cleveland Circle,528.3197626034778,Park Street,Park Street - Green Line - (C) Cleveland Circle,green
303,70198,0,Riverside,527.491821495244,Park Street,Park Street - Green Line - (D) Riverside,green
