Unnamed: 0,stop_id,direction_id,destination,headway_time_sec,stop_name
152,70127,0,Boston College,537.999188470687,Allston Street
153,70128,1,Park St,533.7770183095885,Griggs Street
154,70129,0,Boston College,537.3266188656083,Griggs Street
155,70130,1,Government Center,221.0,Harvard Avenue
156,70130,1,Lechmere,935.0,Harvard Avenue
157,70130,1,Park St,532.5984303825256,Harvard Avenue
158,70131,0,Boston College,537.4878525006276,Harvard Avenue
159,70134,1,Government Center,177.0,Packard's Corner
160,70134,1,Park St,531.954878752094,Packard's Corner
161,70135,0,Boston College,538.5068676716918,Packard's Corner
162,70136,1,Lechmere,535.0,
163,70136,1,Park St,511.71529146719234,
164,70137,0,Boston College,514.306464973888,
165,70138,1,Park St,496.1475409836066,
166,70139,0,Boston College,498.976838683462,
167,70140,1,Lechmere,572.0,
168,70140,1,North Station,298.0,
169,70140,1,Park St,510.4139809672056,
170,70141,0,Boston College,511.27020917799865,
171,70142,1,Government Center,349.0,
172,70142,1,Park St,510.101145038168,
173,70143,0,Boston College,501.5774137991635,
174,70144,1,Park St,518.3164131070802,Boston University Central
175,70145,0,Boston College,504.46997441573,Boston University Central
176,70146,1,Lechmere,337.0,Boston University East
177,70146,1,Park St,518.2943620351678,Boston University East
178,70147,0,Boston College,504.784987350506,Boston University East
179,70148,1,Government Center,65.0,Blandford Street
180,70148,1,Lechmere,474.5,Blandford Street
181,70148,1,Park St,517.5048370597691,Blandford Street
182,70149,0,Boston College,504.9620107554712,Blandford Street
183,70150,1,Government Center,282.49868617285705,Kenmore
184,70150,1,Lechmere,455.8,Kenmore
185,70150,1,North Station,312.6751700680272,Kenmore
186,70150,1,Park St,178.0,Kenmore
187,70151,0,Cleveland Circle,542.7386808329447,Kenmore
188,70151,0,Riverside,564.6213835289672,Kenmore
189,70152,1,Government Center,215.3027751285213,Hynes Convention Center
190,70152,1,Lechmere,210.33333333333331,Hynes Convention Center
191,70152,1,North Station,241.5184761662749,Hynes Convention Center
192,70152,1,Park St,182.18058569858223,Hynes Convention Center
193,70153,0,Boston College,510.3161969380654,Hynes Convention Center
194,70153,0,Cleveland Circle,550.3435946107661,Hynes Convention Center
195,70153,0,Riverside,570.2588615689019,Hynes Convention Center
196,70154,1,Government Center,154.61098880509627,Copley
197,70154,1,Lechmere,169.1882277379522,Copley
198,70154,1,North Station,169.8759552953699,Copley
199,70154,1,Park St,137.07584656456373,Copley
200,70155,0,Boston College,531.6006627768651,Copley
201,70155,0,Cleveland Circle,571.1872516117637,Copley
202,70155,0,Heath St,564.6402831264387,Copley
203,70155,0,Riverside,585.6460503472222,Copley
204,70156,1,Government Center,154.2312376064388,Arlington
205,70156,1,Lechmere,169.29468927952465,Arlington
206,70156,1,North Station,170.06828263961114,Arlington
207,70156,1,Park St,136.91775533611212,Arlington
208,70157,0,Boston College,531.4766855436284,Arlington
209,70157,0,Cleveland Circle,570.8578746042913,Arlington
210,70157,0,Heath St,563.5561215753424,Arlington
211,70157,0,Riverside,589.8924106398686,Arlington
212,70158,1,Government Center,155.2578437761847,Boylston
213,70158,1,Lechmere,167.1917802577935,Boylston
214,70158,1,North Station,170.53225429100112,Boylston
215,70158,1,Park St,137.86739713774597,Boylston
216,70159,0,Boston College,531.1347737786302,Boylston
217,70159,0,Cleveland Circle,568.9930605722292,Boylston
218,70159,0,Heath St,560.6778079402783,Boylston
219,70159,0,Riverside,588.6747926913299,Boylston
220,70160,1,Government Center,549.2342205591641,
221,70161,0,Riverside,1049.2,
222,70162,1,Government Center,538.4079479564418,Woodland
223,70163,0,Riverside,514.1291263497405,Woodland
224,70164,1,Government Center,536.1234143316232,Waban
225,70165,0,Riverside,513.2868744204344,Waban
226,70166,1,Government Center,537.2885077283902,Eliot
227,70166,1,Lechmere,337.0,Eliot
228,70167,0,Riverside,515.0487144026417,Eliot
229,70168,1,Government Center,536.4895325087938,Newton Highlands
230,70169,0,Riverside,520.0374947101143,Newton Highlands
231,70170,1,Government Center,535.4493004021979,Newton Centre
232,70171,0,Riverside,520.3698312653684,Newton Centre
233,70172,1,Government Center,536.9903980397185,Chestnut Hill
234,70173,0,Riverside,504.8692519717272,Chestnut Hill
235,70174,1,Government Center,538.3339823317448,Reservoir
236,70174,1,Lechmere,195.0,Reservoir
237,70174,1,North Station,297.6666666666667,Reservoir
238,70175,0,Riverside,538.8427283141908,Reservoir
239,70176,1,Government Center,523.9771504263598,Beaconsfield
240,70176,1,North Station,329.0,Beaconsfield
241,70177,0,Riverside,546.6917720981575,Beaconsfield
242,70178,1,Government Center,534.5213838664812,Brookline Hills
243,70179,0,Riverside,557.5604376213164,Brookline Hills
244,70180,1,Government Center,518.651387181269,Brookline Village
245,70181,0,Riverside,529.7882200786765,Brookline Village
246,70182,1,Government Center,522.8516226376493,Longwood
247,70183,0,Riverside,533.5926930358696,Longwood
248,70186,1,Government Center,523.0822626055798,Fenway
249,70186,1,Lechmere,33.0,Fenway
250,70186,1,North Station,149.55555555555554,Fenway
251,70186,1,Park St,9.333333333333334,Fenway
252,70187,0,Riverside,538.4409287620824,Fenway
253,70196,0,Boston College,533.1599401678624,Park Street
254,70197,0,Cleveland Circle,562.9488771691051,Park Street
255,70198,0,Riverside,592.8151968448811,Park Street
256,70199,0,Heath St,555.7974253901237,Park Street
257,70200,1,Government Center,181.91762905932288,Park Street
258,70200,1,Lechmere,199.18886859441375,Park Street
259,70200,1,North Station,200.89475142242205,Park Street
260,70200,1,Park St,152.4057500579643,Park Street
261,70201,1,Government Center,281.91972417382254,Government Center
262,70201,1,Lechmere,297.71585943750387,Government Center
263,70201,1,North Station,301.73572858611544,Government Center
264,70201,1,Park St,276.4659498207885,Government Center
265,70202,0,Boston College,582.0668822578274,Government Center
266,70202,0,Cleveland Circle,580.4598225099645,Government Center
267,70202,0,Heath St,549.8821267623103,Government Center
268,70202,0,Riverside,639.6104127410238,Government Center
269,70203,1,Government Center,289.40610645771415,Haymarket
270,70203,1,Lechmere,297.12696027989296,Haymarket
271,70203,1,North Station,307.62223946354845,Haymarket
272,70203,1,Park St,279.9503816793893,Haymarket
273,70204,0,Cleveland Circle,600.1566925662644,Haymarket
274,70204,0,Heath St,557.6580356580357,Haymarket
275,70204,0,Riverside,669.3600182287711,Haymarket
276,70205,1,Government Center,1031.8,North Station
277,70205,1,Lechmere,1217.2289156626507,North Station
278,70205,1,North Station,959.0,North Station
279,70205,1,Park St,1032.2,North Station
280,70206,0,Cleveland Circle,619.9432923156355,North Station
281,70206,0,Heath St,577.7022965879265,North Station
282,70206,0,Riverside,687.7010341102022,North Station
283,70211,0,Cleveland Circle,534.9751167643843,Saint Mary's Street
284,70212,1,Government Center,171.66666666666666,Saint Mary's Street
285,70212,1,Lechmere,14.285714285714286,Saint Mary's Street
286,70212,1,North Station,560.3905257438984,Saint Mary's Street
287,70212,1,Park St,170.0,Saint Mary's Street
288,70213,0,Cleveland Circle,531.2039055404178,Hawes Street
289,70214,1,Lechmere,28.0,Hawes Street
290,70214,1,North Station,562.076442177013,Hawes Street
291,70215,0,Cleveland Circle,530.0786909867004,Kent Street
292,70216,1,Government Center,396.0,Kent Street
293,70216,1,North Station,562.8366585631654,Kent Street
294,70217,0,Cleveland Circle,532.4691296850534,Saint Paul Street
295,70218,1,Government Center,399.0,Saint Paul Street
296,70218,1,North Station,560.9599540901503,Saint Paul Street
297,70219,0,Cleveland Circle,545.0275891513845,Coolidge Corner
298,70220,1,Lechmere,715.0,Coolidge Corner
299,70220,1,North Station,561.0294479551189,Coolidge Corner
300,70220,1,Park St,456.0,Coolidge Corner
301,70223,0,Cleveland Circle,552.3937285826349,Summit Avenue
302,70224,1,North Station,561.3090354651406,Summit Avenue
303,70225,0,Cleveland Circle,552.3378699815914,Brandon Hall
304,70226,1,North Station,561.4374856330846,Brandon Hall
305,70227,0,Cleveland Circle,551.9143341464423,Fairbanks Street
306,70228,1,Government Center,546.0,Fairbanks Street
307,70228,1,North Station,561.6060922614073,Fairbanks Street
308,70229,0,Cleveland Circle,551.4609006699197,Washington Square
309,70230,1,North Station,561.7723463395264,Washington Square
310,70231,0,Cleveland Circle,551.6824792601941,Tappan Street
311,70232,1,Government Center,381.0,Tappan Street
312,70232,1,Lechmere,463.0,Tappan Street
313,70232,1,North Station,562.263542885805,Tappan Street
314,70233,0,Cleveland Circle,551.3336162109578,Dean Road
315,70234,1,Government Center,349.25,Dean Road
316,70234,1,North Station,562.4000669778345,Dean Road
317,70235,0,Cleveland Circle,550.4086215103164,Englewood Avenue
318,70236,1,Government Center,134.0,Englewood Avenue
319,70236,1,Lechmere,468.0,Englewood Avenue
320,70236,1,North Station,662.064255524049,Englewood Avenue
321,70236,1,Park St,303.0,Englewood Avenue
322,70239,0,Heath St,564.7839915522703,Prudential
323,70240,1,Lechmere,571.2309539355898,Prudential
324,70240,1,Park St,278.0,Prudential
325,70241,0,Heath St,565.5902820453052,Symphony
326,70242,1,Lechmere,600.1414599289909,Symphony
327,70242,1,North Station,477.3333333333333,Symphony
328,70242,1,Park St,436.6666666666667,Symphony
329,70243,0,Heath St,569.2490254775698,Northeastern University
330,70244,1,Government Center,523.0,Northeastern University
331,70244,1,Lechmere,591.3736019882833,Northeastern University
332,70244,1,North Station,455.8,Northeastern University
333,70244,1,Park St,269.0,Northeastern University
334,70245,0,Heath St,556.8122235962356,Museum of Fine Arts
335,70246,1,Lechmere,586.5644305287234,Museum of Fine Arts
336,70246,1,Park St,287.0,Museum of Fine Arts
337,70247,0,Heath St,577.1226892221835,Longwood Medical Area
338,70248,1,Lechmere,587.8593823168692,Longwood Medical Area
339,70249,0,Heath St,587.0955266610998,Brigham Circle
340,70250,1,Lechmere,590.4421296296297,Brigham Circle
341,70250,1,North Station,233.0,Brigham Circle
342,70251,0,Heath St,587.2507946370959,Fenwood Road
343,70252,1,Government Center,477.0,Fenwood Road
344,70252,1,Lechmere,596.6815415821501,Fenwood Road
345,70253,0,Heath St,585.0881980755915,Mission Park
346,70254,1,Lechmere,596.8272863423354,Mission Park
347,70254,1,North Station,863.3333333333334,Mission Park
348,70255,0,Heath St,591.763726080154,Riverway
349,70256,1,Government Center,1159.0,Riverway
350,70256,1,Lechmere,596.7137961823403,Riverway
351,70257,0,Heath St,593.8090805792616,Back of the Hill
352,70258,1,Lechmere,597.0900436239184,Back of the Hill
353,70258,1,North Station,687.0,Back of the Hill
354,70260,1,Lechmere,609.2675407073285,
355,70260,1,North Station,175.0,
356,70261,0,Mattapan,616.6547245963912,
357,70263,0,Mattapan,553.2624528098371,Cedar Grove
358,70264,1,Ashmont,566.1066885964913,Cedar Grove
359,70265,0,Mattapan,550.6569424723549,Butler
360,70266,1,Ashmont,551.3071601000087,Butler
361,70267,0,Mattapan,550.0277628553624,Milton
362,70268,1,Ashmont,549.8676770934107,Milton
363,70269,0,Mattapan,549.6834915589158,Central Avenue
364,70270,1,Ashmont,549.6899834526035,Central Avenue
365,70271,0,Mattapan,550.4598069356954,Valley Road
366,70272,1,Ashmont,550.0276296551131,Valley Road
367,70273,0,Mattapan,553.0798378226832,Capen Street
368,70274,1,Ashmont,550.5511095804903,Capen Street
369,70276,1,Ashmont,892.3425537859738,
370,70278,0,Forest Hills,544.7953293576729,Assembly
371,70279,1,Oak Grove,544.1634891137265,Assembly
372,70838,0,Bowdoin,1080.6666666666667,
373,71150,1,Government Center,372.5,Kenmore
374,71150,1,Lechmere,493.0,Kenmore
375,71150,1,Park St,511.3817238215392,Kenmore
376,71151,0,Boston College,510.7901472449097,Kenmore
377,170136,1,Park St,557.3316548011808,Babcock Street
378,170137,0,Boston College,562.2989311371999,Babcock Street
379,170140,1,Park St,558.9593636520837,Amory Street
380,170141,0,Boston College,556.1379786133149,Amory Street
