Unnamed: 0,stop_id,direction_id,destination,headway_time_sec,stop_name
188,70151,0,Cleveland Circle,512.3163570627104,Kenmore
189,70151,0,Riverside,465.2772922054632,Kenmore
190,70152,1,Government Center,168.91632757348071,Hynes Convention Center
191,70152,1,Lechmere,135.29166666666666,Hynes Convention Center
192,70152,1,North Station,166.6254156819275,Hynes Convention Center
193,70152,1,Park St,167.888134472092,Hynes Convention Center
194,70153,0,Boston College,486.4195185272599,Hynes Convention Center
195,70153,0,Cleveland Circle,507.35708483472536,Hynes Convention Center
196,70153,0,Riverside,473.7916464397367,Hynes Convention Center
197,70154,1,Government Center,127.21258998890998,Copley
198,70154,1,Lechmere,129.02833926667873,Copley
199,70154,1,North Station,127.76841097373132,Copley
200,70154,1,Park St,126.508746944824,Copley
201,70155,0,Boston College,486.3351389822466,Copley
202,70155,0,Cleveland Circle,505.6194186457229,Copley
203,70155,0,Heath St,504.6692344727973,Copley
204,70155,0,Riverside,472.5425814327514,Copley
205,70156,1,Government Center,126.55474618711588,Arlington
206,70156,1,Lechmere,131.49439256066412,Arlington
207,70156,1,North Station,128.76548155566684,Arlington
208,70156,1,Park St,125.26474873249286,Arlington
209,70157,0,Boston College,488.3910704041463,Arlington
210,70157,0,Cleveland Circle,507.5167334334836,Arlington
211,70157,0,Heath St,505.4285025125628,Arlington
212,70157,0,Riverside,473.8672192711069,Arlington
213,70158,1,Government Center,127.94900027283003,Boylston
214,70158,1,Lechmere,130.05968675038804,Boylston
215,70158,1,North Station,130.48433060605413,Boylston
216,70158,1,Park St,126.76516417369596,Boylston
217,70159,0,Boston College,489.3827916625506,Boylston
218,70159,0,Cleveland Circle,508.0593931568754,Boylston
219,70159,0,Heath St,506.60325137982943,Boylston
220,70159,0,Riverside,474.7234910277325,Boylston
221,70160,1,Government Center,816.7641160949868,
222,70160,1,Lechmere,113.0,
223,70160,1,North Station,1052.5,
224,70160,1,Park St,1071.0,
225,70161,0,Riverside,808.9824561403509,
226,70162,1,Government Center,498.75263685582513,Woodland
227,70162,1,Lechmere,396.0,Woodland
228,70162,1,Park St,206.66666666666663,Woodland
229,70163,0,Riverside,499.7762408291114,Woodland
230,70164,1,Government Center,501.0456533182168,Waban
231,70164,1,Lechmere,396.0,Waban
232,70164,1,Park St,283.3333333333333,Waban
233,70165,0,Riverside,497.0533168265759,Waban
234,70166,1,Government Center,499.70977225589496,Eliot
235,70167,0,Riverside,497.2021866941722,Eliot
236,70168,1,Government Center,495.1505754475703,Newton Highlands
237,70168,1,North Station,245.0,Newton Highlands
238,70168,1,Park St,225.0,Newton Highlands
239,70169,0,Riverside,494.604079711924,Newton Highlands
240,70170,1,Government Center,488.9514651112381,Newton Centre
241,70170,1,Lechmere,402.0,Newton Centre
242,70170,1,Park St,112.0,Newton Centre
243,70171,0,Riverside,493.43287419651057,Newton Centre
244,70172,1,Government Center,496.7602828022399,Chestnut Hill
245,70172,1,North Station,591.0,Chestnut Hill
246,70172,1,Park St,759.5,Chestnut Hill
247,70173,0,Riverside,495.07977486846937,Chestnut Hill
248,70174,1,Government Center,494.4039184921449,Reservoir
249,70174,1,North Station,840.5,Reservoir
250,70174,1,Park St,140.0,Reservoir
251,70175,0,Riverside,503.2413571013048,Reservoir
252,70176,1,Government Center,485.5335177318976,Beaconsfield
253,70177,0,Riverside,487.09690997227153,Beaconsfield
254,70178,1,Government Center,489.4847455595293,Brookline Hills
255,70178,1,Lechmere,216.0,Brookline Hills
256,70178,1,North Station,338.0,Brookline Hills
257,70178,1,Park St,719.6666666666666,Brookline Hills
258,70179,0,Riverside,489.25799356115897,Brookline Hills
259,70180,1,Government Center,471.9672483633781,Brookline Village
260,70181,0,Riverside,484.9611355520922,Brookline Village
261,70182,1,Government Center,472.8473455178416,Longwood
262,70182,1,Lechmere,405.6666666666667,Longwood
263,70182,1,North Station,505.0,Longwood
264,70182,1,Park St,534.3333333333334,Longwood
265,70183,0,Riverside,500.0059355103717,Longwood
266,70186,1,Government Center,483.172774554911,Fenway
267,70186,1,Lechmere,446.9772727272728,Fenway
268,70186,1,North Station,497.43859649122805,Fenway
269,70186,1,Park St,594.2926829268292,Fenway
270,70187,0,Riverside,522.0182469006461,Fenway
271,70196,0,Boston College,480.9202371955119,Park Street
272,70197,0,Cleveland Circle,517.5193914921589,Park Street
273,70198,0,Riverside,468.1213653603034,Park Street
274,70199,0,Heath St,504.5838714821016,Park Street
275,70200,1,Government Center,147.17231729630825,Park Street
276,70200,1,Lechmere,156.59749287072242,Park Street
277,70200,1,North Station,156.4143652300015,Park Street
278,70200,1,Park St,135.32575544199895,Park Street
279,70201,1,Government Center,183.392195313266,Government Center
280,70201,1,Lechmere,184.58009013719777,Government Center
281,70201,1,North Station,187.35781806049823,Government Center
282,70201,1,Park St,183.49727234578265,Government Center
283,70202,0,Cleveland Circle,515.8491967309903,Government Center
284,70202,0,Heath St,503.8354307556601,Government Center
285,70202,0,Riverside,490.2179498751392,Government Center
286,70203,1,Government Center,242.3344947735192,Haymarket
287,70203,1,Lechmere,270.8008129073831,Haymarket
288,70203,1,North Station,276.1139583145357,Haymarket
289,70203,1,Park St,277.65257352941177,Haymarket
290,70204,0,Cleveland Circle,573.6069271324325,Haymarket
291,70204,0,Heath St,520.6474885844749,Haymarket
292,70204,0,Riverside,904.372488408037,Haymarket
293,70205,1,Government Center,330.37070254110614,North Station
294,70205,1,Lechmere,336.47813111250025,North Station
295,70205,1,North Station,307.83288189677563,North Station
296,70205,1,Park St,332.86912065439674,North Station
297,70206,0,Cleveland Circle,574.8827248908296,North Station
298,70206,0,Heath St,520.1050238001395,North Station
299,70206,0,Riverside,889.0305958132045,North Station
300,70207,1,Government Center,562.1740196078431,Science Park/West End
301,70207,1,Lechmere,573.1846353636179,Science Park/West End
302,70207,1,North Station,581.5782967032967,Science Park/West End
303,70207,1,Park St,632.0816326530612,Science Park/West End
304,70208,0,Cleveland Circle,527.2397660818714,Science Park/West End
305,70208,0,Heath St,523.2870727083715,Science Park/West End
306,70208,0,Riverside,909.7942583732056,Science Park/West End
307,70209,1,Government Center,561.5239852398524,
308,70209,1,Lechmere,550.7860640434002,
309,70209,1,North Station,589.0471869328494,
310,70209,1,Park St,569.1666666666666,
311,70210,0,Cleveland Circle,495.546875,
312,70210,0,Heath St,617.0051503572022,
313,70210,0,Riverside,938.493827160494,
314,70211,0,Cleveland Circle,573.1881176157916,Saint Mary's Street
315,70212,1,Government Center,535.7323943661971,Saint Mary's Street
316,70212,1,Lechmere,426.52941176470586,Saint Mary's Street
317,70212,1,North Station,550.5431727593668,Saint Mary's Street
318,70212,1,Park St,548.3024193548387,Saint Mary's Street
319,70213,0,Cleveland Circle,583.1662683939127,Hawes Street
320,70214,1,Government Center,784.5,Hawes Street
321,70214,1,North Station,597.4330206952799,Hawes Street
322,70214,1,Park St,796.0,Hawes Street
323,70215,0,Cleveland Circle,614.6328711886875,Kent Street
324,70216,1,Government Center,668.5,Kent Street
325,70216,1,Lechmere,117.0,Kent Street
326,70216,1,North Station,546.7432645536726,Kent Street
327,70216,1,Park St,1129.5,Kent Street
328,70217,0,Cleveland Circle,554.1328668098571,Saint Paul Street
329,70218,1,Government Center,457.3333333333333,Saint Paul Street
