Unnamed: 0,stop_id,direction_id,destination,headway_time_sec,stop_name
41,70041,0,Bowdoin,455.9273771090942,State
42,70042,1,Wonderland,462.86559442474777,State
43,70043,0,Bowdoin,453.2485329756588,Aquarium
44,70044,1,Wonderland,462.9785621909471,Aquarium
45,70045,0,Bowdoin,453.2233249485479,Maverick
46,70046,1,Wonderland,462.70088409391786,Maverick
47,70047,0,Bowdoin,460.07787483931287,Airport
48,70048,1,Wonderland,462.4498973462094,Airport
49,70049,0,Bowdoin,459.7519579960621,Wood Island
50,70050,1,Wonderland,468.559594486179,Wood Island
51,70051,0,Bowdoin,460.10459213443806,Orient Heights
52,70052,1,Wonderland,467.39147779580026,Orient Heights
53,70053,0,Bowdoin,466.8875256841666,Suffolk Downs
54,70054,1,Wonderland,466.7296783625731,Suffolk Downs
55,70055,0,Bowdoin,466.93722627737225,Beachmont
56,70056,1,Wonderland,466.2173754201374,Beachmont
57,70057,0,Bowdoin,466.1592860776159,Revere Beach
58,70058,1,Wonderland,465.6332227467372,Revere Beach
59,70059,0,Bowdoin,467.0704044062622,
60,70060,1,Wonderland,681.9,
61,70061,0,Ashmont,736.9347976821356,Alewife
62,70061,0,Braintree,726.3284606205251,Alewife
63,70061,0,Southbound,362.59683248682205,Alewife
64,70061,1,Alewife,539.4518900343643,Alewife
65,70063,0,Ashmont,726.5994727978326,Davis
66,70063,0,Braintree,708.5139207807118,Davis
67,70063,0,Southbound,358.8272613886084,Davis
68,70064,1,Alewife,362.8217898003174,Davis
69,70065,0,Ashmont,727.7453441687225,Porter
70,70065,0,Braintree,708.307798976713,Porter
71,70065,0,Southbound,359.386133698941,Porter
72,70066,1,Alewife,363.46097829562007,Porter
73,70067,0,Ashmont,728.6665692435092,Harvard
74,70067,0,Braintree,709.0052310585058,Harvard
75,70067,0,Southbound,359.62295682594464,Harvard
76,70068,1,Alewife,364.3034871758487,Harvard
77,70069,0,Ashmont,739.0493013636036,Central
78,70069,0,Braintree,718.8209291301256,Central
79,70069,0,Southbound,365.0933208163833,Central
80,70070,1,Alewife,365.1476558498999,Central
81,70071,0,Ashmont,738.9925618855857,Kendall/MIT
82,70071,0,Braintree,718.147038213585,Kendall/MIT
83,70071,0,Southbound,365.4083674344736,Kendall/MIT
84,70072,1,Alewife,365.057445719206,Kendall/MIT
85,70073,0,Ashmont,738.4338894782525,Charles/MGH
86,70073,0,Braintree,717.9671411625148,Charles/MGH
87,70073,0,Southbound,365.2354169082686,Charles/MGH
88,70074,1,Alewife,365.1673470811961,Charles/MGH
89,70075,0,Ashmont,736.162930210325,Park Street
90,70075,0,Braintree,718.06981850459,Park Street
91,70075,0,Southbound,363.7222972972973,Park Street
92,70076,1,Alewife,365.1545613218525,Park Street
93,70077,0,Ashmont,736.1871921182266,Downtown Crossing
94,70077,0,Braintree,718.4153935996262,Downtown Crossing
95,70077,0,Southbound,363.7231283640516,Downtown Crossing
96,70078,1,Alewife,365.4032615120713,Downtown Crossing
97,70079,0,Ashmont,736.0552569339927,South Station
98,70079,0,Braintree,718.3339169000934,South Station
99,70079,0,Southbound,363.664893183538,South Station
100,70080,1,Alewife,364.7099732827518,South Station
101,70081,0,Ashmont,735.9606203254558,Broadway
102,70081,0,Braintree,717.9148394629306,Broadway
103,70081,0,Southbound,363.5490323932838,Broadway
104,70082,1,Alewife,364.30416184971097,Broadway
105,70083,0,Ashmont,735.3516002487681,Andrew
106,70083,0,Braintree,717.765683433059,Andrew
107,70083,0,Southbound,363.4155061705376,Andrew
108,70084,1,Alewife,364.26290965840127,Andrew
109,70085,0,Ashmont,733.8940986640723,JFK/UMass
110,70086,1,Alewife,735.2200065457266,JFK/UMass
111,70087,0,Ashmont,737.5785733343035,Savin Hill
112,70088,1,Alewife,735.1328331346563,Savin Hill
113,70089,0,Ashmont,742.7339145763358,Fields Corner
114,70090,1,Alewife,735.1034990533623,Fields Corner
115,70091,0,Ashmont,745.8456096744898,Shawmut
116,70092,1,Alewife,735.3558587066076,Shawmut
117,70093,0,Ashmont,1206.5767441860464,
118,70094,1,Alewife,737.4059212078321,
119,70095,0,Braintree,716.0916494582241,JFK/UMass
120,70096,1,Alewife,721.9480537470564,JFK/UMass
121,70097,0,Braintree,716.6553875633865,North Quincy
122,70098,1,Alewife,720.7519390613785,North Quincy
123,70099,0,Braintree,717.308248408386,Wollaston
124,70100,1,Alewife,720.0429291170393,Wollaston
125,70101,0,Braintree,716.6454752433135,Quincy Center
126,70102,1,Alewife,718.2772335712527,Quincy Center
127,70103,0,Braintree,715.6447068831786,Quincy Adams
128,70104,1,Alewife,717.2865638494757,Quincy Adams
129,70105,0,Braintree,923.46261682243,
130,70105,1,Alewife,728.5727534620439,
131,70107,0,Boston College,9.0,Boston College
132,70110,1,Park St,492.7464597238408,South Street
133,70111,0,Boston College,469.6031480730224,South Street
134,70112,1,Park St,494.4032946713733,Chestnut Hill Avenue
135,70113,0,Boston College,490.3555066452213,Chestnut Hill Avenue
136,70114,1,Park St,493.7722762302927,Chiswick Road
137,70115,0,Boston College,489.010954775571,Chiswick Road
138,70116,1,Park St,492.4599839131309,Sutherland Road
139,70117,0,Boston College,488.9645737035663,Sutherland Road
140,70120,1,Park St,492.0982914572865,Washington Street
141,70121,0,Boston College,489.12267344910646,Washington Street
142,70124,1,Lechmere,499.5,Warren Street
143,70124,1,North Station,255.2,Warren Street
144,70124,1,Park St,491.4238051393655,Warren Street
145,70125,0,Boston College,490.7234932141954,Warren Street
146,70126,1,Lechmere,212.0,Allston Street
147,70126,1,Park St,491.2908150454477,Allston Street
148,70127,0,Boston College,491.80357082644906,Allston Street
149,70128,1,Park St,491.1699307020187,Griggs Street
150,70129,0,Boston College,492.03709568733154,Griggs Street
151,70130,1,Government Center,299.3333333333333,Harvard Avenue
152,70130,1,Lechmere,323.0,Harvard Avenue
153,70130,1,Park St,490.62033490021577,Harvard Avenue
154,70131,0,Boston College,492.354972887407,Harvard Avenue
155,70134,1,Government Center,335.0,Packard's Corner
156,70134,1,North Station,494.5,Packard's Corner
157,70134,1,Park St,490.0773913043478,Packard's Corner
158,70135,0,Boston College,493.49818224660856,Packard's Corner
159,70136,1,Park St,496.54426119688657,
160,70137,0,Boston College,499.7355816148592,
161,70138,1,North Station,540.0,
162,70138,1,Park St,496.15615749435017,
163,70139,0,Boston College,498.1958428164441,
164,70140,1,Lechmere,184.0,
165,70140,1,Park St,495.7611264652626,
166,70141,0,Boston College,494.6964869345544,
167,70142,1,Lechmere,260.0,
168,70142,1,North Station,682.0,
169,70142,1,Park St,495.47048553243496,
170,70143,0,Boston College,488.28213985622256,
171,70144,1,Government Center,99.0,Boston University Central
172,70144,1,Park St,495.1657871800967,Boston University Central
173,70145,0,Boston College,482.36944883339214,Boston University Central
174,70146,1,Park St,494.8905437951578,Boston University East
175,70147,0,Boston College,481.9636224450739,Boston University East
176,70148,1,Government Center,549.0,Blandford Street
177,70148,1,Lechmere,67.0,Blandford Street
178,70148,1,Park St,494.11962382644,Blandford Street
179,70149,0,Boston College,481.9013055951888,Blandford Street
180,70150,1,Government Center,289.1972079353417,Kenmore
181,70150,1,Lechmere,159.0,Kenmore
182,70150,1,North Station,313.152493380406,Kenmore
183,70151,0,Cleveland Circle,550.7048520659932,Kenmore
184,70151,0,Riverside,494.0024301790855,Kenmore
185,70152,1,Government Center,183.03958529688973,Hynes Convention Center
186,70152,1,Lechmere,197.0,Hynes Convention Center
187,70152,1,North Station,194.27866852188805,Hynes Convention Center
188,70152,1,Park St,191.67652965171007,Hynes Convention Center
189,70153,0,Boston College,484.5038850654911,Hynes Convention Center
190,70153,0,Cleveland Circle,560.8312898054677,Hynes Convention Center
191,70153,0,Riverside,514.4079212867767,Hynes Convention Center
192,70154,1,Government Center,138.02071747900993,Copley
193,70154,1,Lechmere,151.41814609751742,Copley
194,70154,1,North Station,147.6339860915568,Copley
195,70154,1,Park St,143.86409375,Copley
196,70155,0,Boston College,492.6201982651797,Copley
197,70155,0,Cleveland Circle,575.3034845743556,Copley
198,70155,0,Heath St,569.4576807405382,Copley
199,70155,0,Riverside,545.4394254951274,Copley
200,70156,1,Government Center,136.6859720605355,Arlington
201,70156,1,Lechmere,152.83647193095086,Arlington
202,70156,1,North Station,148.85149930637073,Arlington
203,70156,1,Park St,142.55438014459642,Arlington
204,70157,0,Boston College,491.4195885346728,Arlington
205,70157,0,Cleveland Circle,575.0054422690423,Arlington
206,70157,0,Heath St,567.7125350601434,Arlington
207,70157,0,Riverside,545.6524691590901,Arlington
208,70158,1,Government Center,136.935699616524,Boylston
209,70158,1,Lechmere,151.41707282365078,Boylston
210,70158,1,North Station,149.16367052393355,Boylston
211,70158,1,Park St,143.24995693097995,Boylston
212,70159,0,Boston College,492.03711703329566,Boylston
213,70159,0,Cleveland Circle,572.7215161500011,Boylston
214,70159,0,Heath St,565.3741023339318,Boylston
215,70159,0,Riverside,545.1829259105805,Boylston
216,70160,1,Government Center,559.1906601205296,
217,70161,0,Riverside,1510.0,
218,70162,1,Government Center,536.4549633727014,Woodland
219,70163,0,Riverside,528.5701115963125,Woodland
220,70164,1,Government Center,536.8566321590824,Waban
221,70165,0,Riverside,525.936558153466,Waban
222,70166,1,Government Center,536.8522050059595,Eliot
223,70167,0,Riverside,523.8710271937413,Eliot
224,70168,1,Government Center,532.3190883190883,Newton Highlands
225,70169,0,Riverside,519.7595550707134,Newton Highlands
226,70170,1,Government Center,530.8903123427642,Newton Centre
227,70170,1,North Station,1222.0,Newton Centre
228,70171,0,Riverside,520.2964428418283,Newton Centre
229,70172,1,Government Center,533.3668347578903,Chestnut Hill
230,70172,1,North Station,1232.0,Chestnut Hill
231,70173,0,Riverside,505.409867562022,Chestnut Hill
232,70174,1,Government Center,530.07672,Reservoir
233,70174,1,North Station,97.5,Reservoir
234,70175,0,Riverside,517.8689592339156,Reservoir
235,70176,1,Government Center,504.5769368486516,Beaconsfield
236,70176,1,North Station,392.3333333333333,Beaconsfield
237,70176,1,Park St,561.0,Beaconsfield
238,70177,0,Riverside,519.3835676291793,Beaconsfield
239,70178,1,Government Center,502.96119087598817,Brookline Hills
240,70179,0,Riverside,519.8067397249795,Brookline Hills
241,70180,1,Government Center,499.9315117370892,Brookline Village
242,70180,1,Lechmere,202.0,Brookline Village
243,70180,1,North Station,622.0,Brookline Village
244,70180,1,Park St,673.0,Brookline Village
245,70181,0,Riverside,500.8523146364287,Brookline Village
246,70182,1,Government Center,497.54047387697136,Longwood
247,70183,0,Riverside,495.7672909090909,Longwood
248,70186,1,Government Center,497.3249130548596,Fenway
249,70186,1,Lechmere,590.0,Fenway
250,70186,1,North Station,164.77777777777777,Fenway
251,70186,1,Park St,188.33333333333331,Fenway
252,70187,0,Riverside,496.86637549756745,Fenway
253,70196,0,Boston College,492.4002165341607,Park Street
254,70197,0,Cleveland Circle,567.9792139737991,Park Street
255,70198,0,Riverside,553.4371924561435,Park Street
256,70199,0,Heath St,562.8353005266025,Park Street
257,70200,1,Government Center,186.7462632084534,Park Street
258,70200,1,Lechmere,206.3424840798416,Park Street
259,70200,1,North Station,200.3775818154577,Park Street
260,70200,1,Park St,179.84055387990128,Park Street
261,70201,1,Government Center,302.90557620817845,Government Center
262,70201,1,Lechmere,314.4202049260384,Government Center
263,70201,1,North Station,295.41749791273014,Government Center
264,70201,1,Park St,321.7911832946636,Government Center
265,70202,0,Cleveland Circle,576.3611297314206,Government Center
266,70202,0,Heath St,559.1476835039067,Government Center
267,70202,0,Riverside,601.32454026894,Government Center
268,70203,1,Government Center,312.905979202773,Haymarket
269,70203,1,Lechmere,315.7871921007299,Haymarket
270,70203,1,North Station,301.6138122419511,Haymarket
271,70203,1,Park St,333.25859872611466,Haymarket
272,70204,0,Cleveland Circle,592.132539245387,Haymarket
273,70204,0,Heath St,562.7465261759332,Haymarket
274,70204,0,Riverside,1121.795918367347,Haymarket
275,70205,1,Government Center,417.76293103448273,North Station
276,70205,1,Lechmere,543.5076541612764,North Station
277,70205,1,North Station,686.3531598513011,North Station
278,70205,1,Park St,291.948717948718,North Station
279,70206,0,Cleveland Circle,609.6512401765275,North Station
280,70206,0,Heath St,575.8295220243674,North Station
281,70206,0,Riverside,1173.4666666666667,North Station
282,70207,1,Government Center,402.1869158878505,Science Park/West End
283,70207,1,Lechmere,544.6657131855437,Science Park/West End
284,70207,1,North Station,689.6415094339623,Science Park/West End
285,70207,1,Park St,422.8421052631579,Science Park/West End
286,70208,0,Cleveland Circle,656.2758620689655,Science Park/West End
287,70208,0,Heath St,566.2748829039813,Science Park/West End
288,70208,0,Riverside,1485.2244897959183,Science Park/West End
289,70209,1,Lechmere,160.0,
290,70210,0,Cleveland Circle,752.953488372093,
291,70210,0,Heath St,568.5032691185055,
292,70210,0,Riverside,1593.7826086956522,
293,70211,0,Cleveland Circle,547.9251736147318,Saint Mary's Street
294,70212,1,Government Center,97.25,Saint Mary's Street
295,70212,1,North Station,573.0055636707337,Saint Mary's Street
296,70213,0,Cleveland Circle,547.7110451644376,Hawes Street
297,70214,1,North Station,574.2185623103485,Hawes Street
298,70215,0,Cleveland Circle,547.0199870135141,Kent Street
299,70216,1,Government Center,357.0,Kent Street
300,70216,1,North Station,574.0601631116688,Kent Street
301,70217,0,Cleveland Circle,549.7044865118748,Saint Paul Street
302,70218,1,Lechmere,545.0,Saint Paul Street
303,70218,1,North Station,572.7138087188798,Saint Paul Street
304,70219,0,Cleveland Circle,562.610630407911,Coolidge Corner
305,70220,1,Government Center,768.0,Coolidge Corner
306,70220,1,Lechmere,355.0,Coolidge Corner
307,70220,1,North Station,572.6469962674896,Coolidge Corner
308,70223,0,Cleveland Circle,568.2614009641227,Summit Avenue
309,70224,1,Government Center,824.0,Summit Avenue
310,70224,1,North Station,572.7758118278443,Summit Avenue
311,70225,0,Cleveland Circle,568.3582583801568,Brandon Hall
312,70226,1,North Station,572.6015012370528,Brandon Hall
313,70226,1,Park St,675.0,Brandon Hall
314,70227,0,Cleveland Circle,567.7197112098428,Fairbanks Street
315,70228,1,Government Center,612.0,Fairbanks Street
316,70228,1,North Station,572.4309640094745,Fairbanks Street
317,70229,0,Cleveland Circle,567.1810138485212,Washington Square
318,70230,1,North Station,571.8989970896757,Washington Square
319,70231,0,Cleveland Circle,566.5968607659902,Tappan Street
320,70232,1,North Station,571.9818060004606,Tappan Street
321,70233,0,Cleveland Circle,565.9186784988774,Dean Road
322,70234,1,Government Center,226.0,Dean Road
323,70234,1,North Station,572.207463312369,Dean Road
324,70235,0,Cleveland Circle,564.7173815477336,Englewood Avenue
325,70236,1,Government Center,300.0,Englewood Avenue
326,70236,1,North Station,685.822504048972,Englewood Avenue
327,70236,1,Park St,158.0,Englewood Avenue
328,70239,0,Heath St,569.5052500183567,Prudential
329,70240,1,Government Center,408.0,Prudential
330,70240,1,Lechmere,577.2878541666666,Prudential
331,70240,1,Park St,273.0,Prudential
332,70241,0,Heath St,576.3105445628277,Symphony
333,70242,1,Government Center,622.3333333333334,Symphony
334,70242,1,Lechmere,603.9463635556344,Symphony
335,70242,1,Park St,459.0,Symphony
336,70243,0,Heath St,580.8487714279615,Northeastern University
337,70244,1,Lechmere,596.8658429337789,Northeastern University
338,70245,0,Heath St,570.4959956506284,Museum of Fine Arts
339,70246,1,Lechmere,596.8095772046698,Museum of Fine Arts
340,70247,0,Heath St,595.4302198522663,Longwood Medical Area
341,70248,1,Government Center,498.0,Longwood Medical Area
342,70248,1,Lechmere,597.3290980633532,Longwood Medical Area
343,70248,1,Park St,450.0,Longwood Medical Area
344,70249,0,Heath St,606.5221823885279,Brigham Circle
345,70250,1,Lechmere,603.3769613726274,Brigham Circle
346,70250,1,Park St,440.0,Brigham Circle
347,70251,0,Heath St,606.5580907772945,Fenwood Road
348,70252,1,Lechmere,611.5598136729826,Fenwood Road
349,70253,0,Heath St,605.4032200755053,Mission Park
350,70254,1,Government Center,52.0,Mission Park
351,70254,1,Lechmere,610.462547362285,Mission Park
352,70255,0,Heath St,610.8451547779273,Riverway
353,70256,1,Government Center,11.0,Riverway
354,70256,1,Lechmere,610.4669521546119,Riverway
355,70257,0,Heath St,613.8941973357418,Back of the Hill
356,70258,1,Lechmere,611.063365759627,Back of the Hill
357,70260,1,Lechmere,631.3676907597631,
358,70261,0,Mattapan,648.2732556695397,
359,70263,0,Mattapan,579.1112567189374,Cedar Grove
360,70264,1,Ashmont,594.7922050998549,Cedar Grove
361,70265,0,Mattapan,574.0106002385054,Butler
362,70266,1,Ashmont,575.7477018050057,Butler
363,70267,0,Mattapan,571.9998018319535,Milton
364,70268,1,Ashmont,571.2518252249437,Milton
365,70269,0,Mattapan,570.0758547947613,Central Avenue
366,70270,1,Ashmont,571.0850806722312,Central Avenue
367,70271,0,Mattapan,570.6408411975626,Valley Road
368,70272,1,Ashmont,571.7018348623853,Valley Road
369,70273,0,Mattapan,571.1141285211268,Capen Street
370,70274,1,Ashmont,572.085743709143,Capen Street
371,70276,1,Ashmont,1008.0777642770352,
372,70278,0,Forest Hills,532.4292557682697,Assembly
373,70279,1,Oak Grove,527.5304543708309,Assembly
374,70838,0,Bowdoin,374.0,
375,71150,1,Government Center,494.0,Kenmore
376,71150,1,Lechmere,448.0,Kenmore
377,71150,1,North Station,66.0,Kenmore
378,71150,1,Park St,487.204467164766,Kenmore
379,71151,0,Boston College,485.3327806359636,Kenmore
380,71199,1,Government Center,1627.5,Park Street
381,71199,1,Lechmere,1194.5,Park Street
382,71199,1,North Station,923.0,Park Street
383,71199,1,Park St,1590.0869565217392,Park Street
